https://launchpad.net/i2ce/4.0/4.0.4/+download/I2CE-4_0_4.tar.bz2	4381d08ab2ecf9b63f3b4cf66b4b5311 I2CE-4_0_4.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.5/+download/ihris-suite-4_0_5.tar.bz2	82f25c56d8f8fba86f9c74095fd1dda3 ihris-suite-4_0_5.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.4/+download/I2CE-full-4_0_4.tar.bz2	a8eda510a2731434316ef7f8f86f9ca5 I2CE-full-4_0_4.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.4/+download/ihris-suite-4_0_4.tar.bz2	547da3f3842b6fd9e2a6dc53624621af ihris-suite-4_0_4.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.5/+download/I2CE-full-4_0_5.tar.bz2	47c10fc30f7009d2b55cbb3f9292a624 I2CE-full-4_0_5.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.6/+download/I2CE-4_0_6.tar.bz2	82dd84811f090881d9017c11e0de3249 I2CE-4_0_6.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.6/+download/ihris-suite-4_0_6.tar.bz2	e90745aa4cc7c0a7d4bb849ce3962e9f ihris-suite-4_0_6.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.8/+download/I2CE-4.0.8.tar.bz2	7792c5aba2d601f8b8a6a64e2530364f I2CE-4.0.8.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.6/+download/I2CE-full-4_0_6.tar.bz2	5565a85282d09b29d996aff1350ddcb4 I2CE-full-4_0_6.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.5/+download/I2CE-4_0_5.tar.bz2	9febbd589f233294c03568640837bf33 I2CE-4_0_5.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.8/+download/I2CE-full-4.0.8.tar.bz2	d79ceb91eb03abe5b3a1468c18ba66b4 I2CE-full-4.0.8.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.7/+download/ihris-suite-4_0_7.tar.bz2	41d319eb2579f9d8fd2dec7792b91162 ihris-suite-4_0_7.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.8/+download/ihris-suite-4.0.8.tar.bz2	c387d9187c09095b4b6393b995d9815c ihris-suite-4.0.8.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.9/+download/I2CE-4.0.9.tar.bz2	c591f327c511ab9832f44020d0287fd6 I2CE-4.0.9.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.9/+download/I2CE-full-4.0.9.tar.bz2	f072a11605742b49103ebdaa5e6c8092 I2CE-full-4.0.9.tar.bz2
https://launchpad.net/i2ce/4.1/4.1.1/+download/I2CE-full-4.1.1.tar.bz2	6ea2299e13f39914661c6a92fd98eb20 I2CE-full-4.1.1.tar.bz2
https://launchpad.net/i2ce/4.1/4.1.0/+download/I2CE-4.1.0.tar.bz2	fdd1e45b70ca3b639b7188f52c64fcbc I2CE-4.1.0.tar.bz2
https://launchpad.net/i2ce/4.1/4.1.0/+download/ihris-suite-4.1.0.tar.bz2	181b0cd30cfcc378d231257f0d0a9a2e ihris-suite-4.1.0.tar.bz2
https://launchpad.net/i2ce/4.1/4.1.10/+download/ihris-suite-4.1.10.tar.bz2	3c2e958d7a8d1d366b56d861ec644810 ihris-suite-4.1.10.tar.bz2
https://launchpad.net/i2ce/4.1/4.1.1/+download/ihris-suite-4.1.1.tar.bz2	0b3b9fadeab375d87951607950cc1bd1 ihris-suite-4.1.1.tar.bz2
https://launchpad.net/i2ce/4.1/4.1.10/+download/I2CE-4.1.10.tar.bz2	992fd4b40bc1bce706a0f987f648ccd7 I2CE-4.1.10.tar.bz2
https://launchpad.net/i2ce/4.1/4.1.11/+download/I2CE-full-4.1.11.tar.bz2	2d1548fbe82ec430856c881450ac7ebd I2CE-full-4.1.11.tar.bz2
https://launchpad.net/i2ce/4.1/4.1.10/+download/I2CE-full-4.1.10.tar.bz2	3c8b989a2671379f8acd60d209abf91b I2CE-full-4.1.10.tar.bz2
https://launchpad.net/i2ce/4.1/4.1.11/+download/I2CE-4.1.11.tar.bz2	6460a1e69a8e198d6ed35f21d6789c10 I2CE-4.1.11.tar.bz2
https://launchpad.net/i2ce/4.1/4.1.1/+download/I2CE-4.1.1.tar.bz2	82c55e87ef4cc8ec7564f03803639f40 I2CE-4.1.1.tar.bz2
https://launchpad.net/i2ce/4.1/4.1.12/+download/I2CE-4.1.12.tar.bz2	3dc4ac66344afb515808faf45687f293 I2CE-4.1.12.tar.bz2
https://launchpad.net/i2ce/4.1/4.1.2/+download/I2CE-4.1.2.tar.bz2	36a194d16ac480bf789513b00f3564ac I2CE-4.1.2.tar.bz2
